T,H,S,repeat,embedding_time,svd_time,clustering_time,refinement_time,total_time,error_stage1,error_stage2
400,500,60,157,0.025164928287267685,3.954633178189397,0.00319749116897583,0.40987824834883213,4.3928738459944725,0.385,0.385
400,500,60,158,0.0283438079059124,3.550415802747011,0.003068862482905388,0.42622722685337067,4.0080556999892,0.4225,0.4225
400,500,60,159,0.02556309476494789,3.9720859453082085,0.003062192350625992,0.4053366854786873,4.40604791790247,0.42500000000000004,0.42500000000000004
400,500,60,160,0.025198187679052353,4.0334465354681015,0.0026299450546503067,0.4115024767816067,4.472777144983411,0.38749999999999996,0.38749999999999996
400,500,60,161,0.025958338752388954,4.055579364299774,0.0028463732451200485,0.4148388020694256,4.499222878366709,0.43500000000000005,0.43500000000000005
400,500,60,162,0.029224829748272896,3.509746588766575,0.0034877117723226547,0.4182295110076666,3.960688641294837,0.355,0.355
400,500,60,163,0.023941056802868843,4.203503908589482,0.003137333318591118,0.4090523961931467,4.639634694904089,0.3425,0.3425
400,500,60,164,0.025108497589826584,4.002209763973951,0.0026885028928518295,0.4189743660390377,4.4489811304956675,0.37749999999999995,0.37749999999999995
400,500,60,165,0.025879478082060814,3.3794607389718294,0.0036772117018699646,0.4107458293437958,3.819763258099556,0.39,0.39
400,500,60,166,0.02363128401339054,3.7026542760431767,0.003573313355445862,0.4126020111143589,4.142460884526372,0.4075,0.4075
400,500,60,167,0.025489220395684242,3.7684303373098373,0.004047593101859093,0.4225072469562292,4.22047439776361,0.38749999999999996,0.38749999999999996
400,500,60,168,0.027604589238762856,3.9636321160942316,0.00304965116083622,0.4068684857338667,4.401154842227697,0.4325,0.4325
400,500,60,169,0.026077959686517715,3.88860478438437,0.003023771569132805,0.41899483278393745,4.336701348423958,0.38,0.38
400,500,60,170,0.02733756974339485,3.8565380591899157,0.003175264224410057,0.417339812964201,4.3043907061219215,0.39249999999999996,0.39249999999999996
400,500,60,171,0.02528306096792221,3.7003801353275776,0.0035729631781578064,0.41284465976059437,4.142080819234252,0.43500000000000005,0.43500000000000005
400,500,60,172,0.024985387921333313,3.771212065592408,0.002791542559862137,0.4196299761533737,4.218618972226977,0.43999999999999995,0.43999999999999995
400,500,60,173,0.026405535638332367,3.876367824152112,0.003605291247367859,0.4086371660232544,4.315015817061067,0.38,0.38
400,500,60,174,0.02815362997353077,3.826637187972665,0.012959597632288933,0.4119144678115845,4.279664883390069,0.40249999999999997,0.40249999999999997
400,500,60,175,0.026725750416517258,3.698758464306593,0.012320108711719513,0.415248591452837,4.153052914887667,0.38,0.38
400,500,60,176,0.026442158967256546,3.2843702230602503,0.004073314368724823,0.4202626161277294,3.735148312523961,0.365,0.365
400,500,60,177,0.02491418831050396,3.4697590973228216,0.0032093729823827744,0.41151447780430317,3.9093971364200115,0.375,0.375
400,500,60,178,0.027219677343964577,3.8498079385608435,0.0030669216066598892,0.4044959545135498,4.284590492025018,0.4325,0.4325
400,500,60,179,0.026457529515028,3.796535497531295,0.002776125445961952,0.41400545090436935,4.239774603396654,0.32999999999999996,0.32999999999999996
